Year,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANGUILLA,ANTARCTIC FISHERIES,ANTIGUA & BARBUDA,ARGENTINA,ARMENIA,ARUBA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BERMUDA,BHUTAN,"BONAIRE, SAINT EUSTATIUS, AND SABA",BOSNIA & HERZEGOVINA,BOTSWANA,BRAZIL,BRITISH VIRGIN ISLANDS,BRUNEI (DARUSSALAM),BULGARIA,BURKINA FASO,BURUNDI,CAMBODIA,CANADA,CAPE VERDE,CAYMAN ISLANDS,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA (MAINLAND),CHRISTMAS ISLAND,COLOMBIA,COMOROS,CONGO,COOK ISLANDS,COSTA RICA,COTE D IVOIRE,CROATIA,CUBA,CURACAO,CYPRUS,CZECH REPUBLIC,CZECHOSLOVAKIA,DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),DEMOCRATIC REPUBLIC OF VIETNAM,DENMARK,DJIBOUTI,DOMINICA,DOMINICAN REPUBLIC,EAST & WEST PAKISTAN,ECUADOR,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ETHIOPIA,FAEROE ISLANDS,FALKLAND ISLANDS (MALVINAS),FEDERAL REPUBLIC OF GERMANY,FEDERATED STATES OF MICRONESIA,FEDERATION OF MALAYA-SINGAPORE,FIJI,FINLAND,FORMER DEMOCRATIC YEMEN,FORMER GERMAN DEMOCRATIC REPUBLIC,FORMER PANAMA CANAL ZONE,FORMER YEMEN,FRANCE (INCLUDING MONACO),FRENCH EQUATORIAL AFRICA,FRENCH GUIANA,FRENCH INDO-CHINA,FRENCH POLYNESIA,FRENCH WEST AFRICA,GABON,GAMBIA,GEORGIA,GERMANY,GHANA,GIBRALTAR,GREECE,GREENLAND,GRENADA,GUADELOUPE,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,HUNGARY,ICELAND,INDIA,INDONESIA,IRAQ,IRELAND,ISLAMIC REPUBLIC OF IRAN,ISLE OF MAN,ISRAEL,ITALY (INCLUDING SAN MARINO),JAMAICA,JAPAN,JAPAN (EXCLUDING THE RUYUKU ISLANDS),JORDAN,KAZAKHSTAN,KENYA,KIRIBATI,KOSOVO,KUWAIT,KUWAITI OIL FIRES,KYRGYZSTAN,LAO PEOPLE S DEMOCRATIC REPUBLIC,LATVIA,LEBANON,LEEWARD ISLANDS,LESOTHO,LIBERIA,LIBYAN ARAB JAMAHIRIYAH,LIECHTENSTEIN,LITHUANIA,LUXEMBOURG,MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,MACEDONIA,MADAGASCAR,MALAWI,MALAYSIA,MALDIVES,MALI,MALTA,MARSHALL ISLANDS,MARTINIQUE,MAURITANIA,MAURITIUS,MAYOTTE,MEXICO,MONGOLIA,MONTENEGRO,MONTSERRAT,MOROCCO,MOZAMBIQUE,MYANMAR (FORMERLY BURMA),NAMIBIA,NAURU,NEPAL,NETHERLAND ANTILLES,NETHERLAND ANTILLES AND ARUBA,NETHERLANDS,NEW CALEDONIA,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NIUE,NORWAY,OCCUPIED PALESTINIAN TERRITORY,OMAN,PACIFIC ISLANDS (PALAU),PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PENINSULAR MALAYSIA,PERU,PHILIPPINES,PLURINATIONAL STATE OF BOLIVIA,POLAND,PORTUGAL,PUERTO RICO,QATAR,REPUBLIC OF CAMEROON,REPUBLIC OF KOREA,REPUBLIC OF MOLDOVA,REPUBLIC OF SOUTH SUDAN,REPUBLIC OF SOUTH VIETNAM,REPUBLIC OF SUDAN,REUNION,RHODESIA-NYASALAND,ROMANIA,RUSSIAN FEDERATION,RWANDA,RWANDA-URUNDI,RYUKYU ISLANDS,SABAH,SAINT HELENA,SAINT LUCIA,SAINT MARTIN (DUTCH PORTION),SAMOA,SAO TOME & PRINCIPE,SARAWAK,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAKIA,SLOVENIA,SOLOMON ISLANDS,SOMALIA,SOUTH AFRICA,SPAIN,SRI LANKA,ST. KITTS-NEVIS,ST. KITTS-NEVIS-ANGUILLA,ST. PIERRE & MIQUELON,ST. VINCENT & THE GRENADINES,SUDAN,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIAN ARAB REPUBLIC,TAIWAN,TAJIKISTAN,TANGANYIKA,THAILAND,TIMOR-LESTE (FORMERLY EAST TIMOR),TOGO,TONGA,TRINIDAD AND TOBAGO,TUNISIA,TURKEY,TURKMENISTAN,TURKS AND CAICOS ISLANDS,TUVALU,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,UNITED KOREA,UNITED REPUBLIC OF TANZANIA,UNITED STATES OF AMERICA,URUGUAY,USSR,UZBEKISTAN,VANUATU,VENEZUELA,VIET NAM,WALLIS AND FUTUNA ISLANDS,YEMEN,YUGOSLAVIA (FORMER SOCIALIST FEDERAL REPUBLIC),YUGOSLAVIA (MONTENEGRO & SERBIA),ZAMBIA,ZANZIBAR,ZIMBABWE
1953,29.0,113.0,1092.0,,75.0,,,,9591.0,,,16223.0,5928.0,,22.0,272.0,,30.0,,22487.0,8.0,,25.0,,,,0.0,6885.0,,94.0,2890.0,,,,43838.0,5.0,0.0,,,2840.0,36600.0,,2938.0,,,,118.0,,,1690.0,,100.0,,24623.0,474.0,625.0,,6320.0,8.0,1.0,169.0,2300.0,224.0,2943.0,114.0,3.0,,,50.0,23.0,28.0,112933.0,,2585.0,46.0,2066.0,11.0,57254.0,28.0,8.0,58566.0,70.0,0.0,478.0,,275.0,,3.0,,,278.0,18.0,1334.0,33.0,3.0,0.0,186.0,,2.0,123.0,43.0,91.0,472.0,8671.0,250.0,20436.0,3570.0,690.0,2603.0,1045.0,,1103.0,15291.0,168.0,39794.0,,58.0,,413.0,,,-14.0,,,,,341.0,7.0,,16.0,68.0,,,2362.0,0.0,,69.0,,,,,63.0,,0.0,,51.0,,10020.0,83.0,,,1139.0,295.0,356.0,,,10.0,,2111.0,15084.0,109.0,2334.0,78.0,,665.0,,2671.0,,,,,,195.0,26.0,33.0,,1505.0,1101.0,147.0,37993.0,1619.0,,100.0,55.0,1281.0,,,,,0.0,2120.0,8361.0,,,12.0,36.0,16.0,0.0,3.0,,2.0,1.0,123.0,130.0,,,0.0,46.0,,,,1.0,13.0,19379.0,10629.0,564.0,,,8.0,2.0,227.0,85.0,1.0,8886.0,2822.0,140.0,1767.0,,138.0,449.0,,8.0,2.0,801.0,376.0,3539.0,,,,57.0,,0.0,147404.0,,,711175.0,957.0,227542.0,,0.0,13062.0,,,,4562.0,,,6.0,
1954,29.0,137.0,1134.0,,95.0,,,,10032.0,,,18517.0,6690.0,,23.0,285.0,,31.0,,23404.0,8.0,,23.0,,,,0.0,8102.0,,98.0,3110.0,,,,44482.0,6.0,0.0,,,3025.0,44011.0,,2627.0,,,,111.0,,,1624.0,,121.0,,26296.0,1307.0,769.0,,6982.0,9.0,1.0,171.0,2336.0,263.0,3185.0,128.0,8.0,,,74.0,21.0,80.0,119855.0,,2800.0,43.0,2499.0,1205.0,60224.0,23.0,11.0,61788.0,74.0,0.0,729.0,,324.0,,4.0,,,274.0,15.0,1388.0,28.0,3.0,0.0,203.0,,2.0,129.0,59.0,103.0,491.0,9283.0,213.0,21490.0,4025.0,832.0,2482.0,285.0,,1181.0,17733.0,216.0,38913.0,,69.0,,464.0,,,383.0,,,,,357.0,5.0,,28.0,82.0,,,2397.0,6.0,,79.0,,,,,84.0,,0.0,,51.0,,9901.0,133.0,,,979.0,312.0,399.0,,,11.0,,4270.0,15938.0,142.0,2475.0,86.0,,702.0,,2698.0,,,,,,173.0,26.0,50.0,,1702.0,1455.0,215.0,40279.0,1581.0,,166.0,63.0,1408.0,,,,,0.0,2331.0,9146.0,,,5.0,40.0,13.0,0.0,2.0,,3.0,1.0,128.0,338.0,,,0.0,34.0,,,,1.0,13.0,20171.0,10846.0,487.0,,,9.0,2.0,223.0,92.0,1.0,9417.0,3439.0,158.0,1771.0,,140.0,560.0,,9.0,2.0,774.0,384.0,3667.0,,,,60.0,,0.0,150849.0,,,677689.0,1020.0,248516.0,,0.0,13975.0,,,,5442.0,,,7.0,
1955,42.0,181.0,1258.0,,113.0,,,,10799.0,,,19291.0,7936.0,,35.0,383.0,,35.0,,25119.0,8.0,,30.0,,,,0.0,9289.0,,82.0,3301.0,,,28.0,46258.0,6.0,0.0,,,3166.0,52099.0,,3261.0,,,,95.0,,,1850.0,,123.0,,27296.0,2005.0,925.0,644.0,7388.0,10.0,1.0,250.0,2407.0,327.0,2906.0,126.0,10.0,,,62.0,27.0,82.0,132583.0,,3009.0,47.0,2983.0,666.0,64902.0,22.0,12.0,65236.0,73.0,0.0,,12.0,323.0,,4.0,,,324.0,16.0,1626.0,57.0,3.0,0.0,250.0,,3.0,141.0,73.0,119.0,513.0,9746.0,249.0,23319.0,5689.0,1119.0,3198.0,4316.0,,1315.0,20008.0,269.0,38733.0,,104.0,,542.0,,,504.0,,,7.0,,443.0,9.0,,16.0,117.0,,,2698.0,6.0,,83.0,,,,,93.0,,0.0,,35.0,,10827.0,161.0,,,971.0,375.0,388.0,,,12.0,,3532.0,16646.0,191.0,2564.0,107.0,,736.0,,3116.0,,,3.0,,,194.0,35.0,52.0,,1672.0,1806.0,254.0,42090.0,1764.0,,114.0,64.0,1759.0,,,318.0,,0.0,2749.0,10041.0,,,6.0,44.0,15.0,0.0,3.0,,3.0,1.0,110.0,577.0,,,0.0,50.0,,,,3.0,18.0,22638.0,10996.0,454.0,,,10.0,2.0,253.0,85.0,1.0,10673.0,3718.0,449.0,1965.0,,144.0,648.0,,11.0,2.0,743.0,436.0,3718.0,,,,72.0,,0.0,157381.0,,,742828.0,1070.0,281797.0,,0.0,16309.0,,,,6232.0,,,8.0,
1956,50.0,229.0,1364.0,,137.0,,,,12092.0,,,19934.0,7700.0,,38.0,288.0,,35.0,,26419.0,8.0,,37.0,,,,0.0,9995.0,,81.0,3540.0,,,36.0,51807.0,8.0,1.0,,,3230.0,59047.0,,3440.0,,,,132.0,,,1595.0,,184.0,,29290.0,2447.0,867.0,490.0,7199.0,8.0,1.0,269.0,2852.0,354.0,2715.0,144.0,10.0,,,66.0,31.0,85.0,142587.0,,3041.0,53.0,3322.0,626.0,66551.0,29.0,10.0,73293.0,95.0,0.0,,12.0,374.0,,5.0,,,294.0,14.0,1717.0,39.0,3.0,0.0,267.0,,3.0,150.0,72.0,124.0,579.0,9052.0,259.0,24142.0,5953.0,1746.0,2982.0,6225.0,,1309.0,22795.0,344.0,43856.0,,123.0,,606.0,,,284.0,,,16.0,,515.0,9.0,,13.0,90.0,,,2830.0,7.0,,87.0,,,,,81.0,,0.0,,60.0,,11502.0,188.0,,,961.0,424.0,452.0,,,13.0,,4568.0,17763.0,318.0,2641.0,103.0,,822.0,,3263.0,,,3.0,,,173.0,35.0,54.0,,1723.0,1707.0,302.0,45424.0,1956.0,,138.0,65.0,2062.0,,,304.0,,0.0,2997.0,11132.0,,,7.0,51.0,19.0,0.0,3.0,,3.0,2.0,122.0,445.0,,,0.0,49.0,,,,3.0,19.0,23819.0,11559.0,387.0,,,9.0,2.0,245.0,93.0,1.0,11841.0,4658.0,547.0,2098.0,,171.0,715.0,,11.0,2.0,786.0,426.0,3920.0,,,,72.0,,0.0,156662.0,,,778631.0,1098.0,308964.0,,0.0,17744.0,,,,7125.0,,,9.0,
1957,80.0,411.0,1512.0,,169.0,,,6.0,12996.0,,,20340.0,7966.0,,48.0,206.0,,37.0,,26339.0,8.0,,38.0,,,,0.0,9822.0,0.0,80.0,3928.0,,,44.0,49900.0,5.0,1.0,,,3201.0,69964.0,,3727.0,,,,126.0,,,3785.0,,223.0,,30592.0,3082.0,909.0,432.0,6797.0,12.0,1.0,282.0,2947.0,309.0,3254.0,163.0,9.0,,,88.0,26.0,85.0,143609.0,,,45.0,3342.0,800.0,68727.0,42.0,7.0,75750.0,102.0,0.0,,14.0,383.0,,6.0,,,353.0,14.0,1861.0,44.0,3.0,0.0,269.0,,3.0,146.0,69.0,157.0,645.0,10494.0,263.0,27084.0,6117.0,1630.0,2653.0,5950.0,,1412.0,23779.0,438.0,51345.0,,135.0,,623.0,,,600.0,,,16.0,,564.0,,,23.0,85.0,,,2958.0,8.0,,86.0,,,,,85.0,,0.0,,60.0,,13452.0,208.0,,0.0,834.0,483.0,573.0,,,15.0,,3120.0,17580.0,291.0,2813.0,114.0,,869.0,,3101.0,,,4.0,,,208.0,40.0,58.0,812.0,1822.0,1837.0,274.0,48772.0,2125.0,,85.0,70.0,2242.0,,,353.0,,0.0,3085.0,12538.0,,,8.0,60.0,21.0,0.0,3.0,,4.0,3.0,126.0,573.0,,,0.0,106.0,472.0,,,3.0,20.0,24471.0,13710.0,633.0,,3.0,11.0,2.0,315.0,102.0,1.0,10604.0,4831.0,541.0,2234.0,,199.0,798.0,,13.0,2.0,700.0,430.0,4360.0,,,,76.0,,0.0,155676.0,,,772001.0,1210.0,338105.0,,0.0,18993.0,,,,7737.0,,,9.0,
1958,90.0,328.0,1424.0,,162.0,,,8.0,12064.0,,,21184.0,7668.0,,49.0,352.0,,41.0,,23936.0,11.0,34.0,40.0,,,,0.0,10663.0,0.0,87.0,4266.0,1.0,,54.0,49721.0,4.0,2.0,,,3399.0,143390.0,,3816.0,,,,122.0,136.0,,4912.0,,209.0,,33426.0,4268.0,799.0,919.0,7313.0,13.0,2.0,291.0,3309.0,361.0,3736.0,163.0,13.0,,,87.0,32.0,100.0,136469.0,,,48.0,2896.0,496.0,69992.0,53.0,18.0,72655.0,117.0,0.0,,14.0,,,7.0,,,372.0,15.0,2034.0,62.0,4.0,0.0,308.0,45.0,3.0,125.0,75.0,160.0,648.0,10712.0,298.0,28309.0,6061.0,1820.0,2445.0,6886.0,,1512.0,23922.0,370.0,49460.0,,143.0,,570.0,,,1007.0,,,20.0,,541.0,,,44.0,96.0,,,2753.0,8.0,,102.0,,,,,90.0,,0.0,,57.0,,14743.0,310.0,,0.0,892.0,496.0,658.0,,,16.0,,2733.0,18203.0,202.0,2779.0,164.0,7.0,1016.0,,3054.0,,,4.0,,,253.0,40.0,66.0,884.0,2013.0,2064.0,250.0,48241.0,2063.0,,46.0,76.0,2459.0,,,450.0,,0.0,2756.0,13593.0,,,8.0,71.0,19.0,0.0,3.0,,3.0,2.0,143.0,917.0,97.0,,0.0,57.0,627.0,,,3.0,23.0,26273.0,15255.0,532.0,,3.0,11.0,3.0,352.0,87.0,1.0,11485.0,4446.0,592.0,2613.0,,211.0,824.0,,13.0,2.0,949.0,395.0,4378.0,,,,80.0,,0.0,151729.0,,,748069.0,1086.0,360889.0,,0.0,14864.0,,,,7625.0,,,8.0,
1959,105.0,394.0,1545.0,,169.0,,,8.0,13362.0,,,22849.0,7620.0,,71.0,358.0,,41.0,,24107.0,11.0,28.0,37.0,,,,0.0,10653.0,0.0,89.0,5357.0,2.0,,58.0,50356.0,5.0,2.0,27.0,17.0,3468.0,196823.0,,4392.0,3.0,51.0,,105.0,149.0,,4276.0,,227.0,,33457.0,5424.0,737.0,1389.0,7107.0,10.0,3.0,304.0,3211.0,353.0,3470.0,165.0,13.0,,,92.0,27.0,28.0,135672.0,,,54.0,3701.0,690.0,70634.0,84.0,20.0,71492.0,,0.0,,8.0,,6.0,5.0,,,361.0,13.0,2218.0,64.0,4.0,0.0,338.0,43.0,4.0,151.0,69.0,160.0,738.0,11438.0,338.0,29950.0,6513.0,1997.0,3361.0,6979.0,,1530.0,25694.0,502.0,52590.0,,179.0,,603.0,,,1037.0,,,21.0,,669.0,,,39.0,118.0,,,2844.0,10.0,,102.0,,,,13.0,106.0,,0.0,9.0,61.0,,15911.0,367.0,,0.0,920.0,490.0,758.0,,,18.0,,3518.0,18320.0,161.0,2817.0,131.0,6.0,973.0,,3224.0,,,4.0,,,271.0,44.0,83.0,716.0,1970.0,1973.0,259.0,51769.0,2179.0,,50.0,76.0,3063.0,,,414.0,,0.0,3074.0,13825.0,,,31.0,82.0,36.0,0.0,3.0,,4.0,2.0,117.0,506.0,106.0,,0.0,64.0,491.0,,,3.0,24.0,25787.0,14220.0,561.0,,4.0,9.0,3.0,373.0,100.0,1.0,11572.0,4533.0,608.0,3001.0,,179.0,907.0,,15.0,2.0,844.0,434.0,4694.0,,,,113.0,,3.0,149154.0,,,770642.0,1198.0,379431.0,,0.0,17783.0,,,,8741.0,,,9.0,
1960,113.0,552.0,1680.0,,150.0,,,10.0,13312.0,,,24053.0,8405.0,,112.0,157.0,,47.0,,24816.0,12.0,44.0,43.0,,,,0.0,12792.0,0.0,91.0,6080.0,12.0,,64.0,52603.0,6.0,3.0,24.0,15.0,3679.0,212906.0,,4475.0,3.0,61.0,,134.0,126.0,,3736.0,,242.0,,35683.0,6495.0,633.0,1621.0,8121.0,11.0,3.0,284.0,3860.0,481.0,4378.0,169.0,6.0,,,96.0,16.0,53.0,148359.0,,,53.0,4119.0,975.0,73822.0,73.0,16.0,73962.0,,0.0,,10.0,,36.0,5.0,,,399.0,13.0,2565.0,61.0,6.0,0.0,367.0,112.0,5.0,180.0,78.0,168.0,806.0,12373.0,331.0,32883.0,5837.0,2254.0,3049.0,10197.0,,1764.0,29822.0,401.0,63480.0,,203.0,,662.0,0.0,,2128.0,,,22.0,,704.0,,,45.0,189.0,,,3141.0,14.0,,109.0,,,,33.0,93.0,,0.0,10.0,49.0,,17212.0,353.0,,0.0,993.0,514.0,741.0,,,22.0,,3025.0,20045.0,235.0,3148.0,145.0,8.0,929.0,,3573.0,,,4.0,,,272.0,49.0,83.0,973.0,2229.0,2273.0,274.0,54477.0,2243.0,,48.0,74.0,3423.0,,,422.0,,0.0,2931.0,14576.0,,,29.0,90.0,35.0,0.0,4.0,,4.0,3.0,139.0,730.0,226.0,,0.0,195.0,380.0,,,3.0,23.0,26707.0,13343.0,616.0,,3.0,10.0,3.0,371.0,118.0,9.0,13423.0,5324.0,879.0,3242.0,,217.0,1013.0,,18.0,3.0,704.0,471.0,4587.0,,,,115.0,,3.0,159340.0,,,788300.0,1178.0,395047.0,,0.0,15563.0,,,,9548.0,,,9.0,
1961,134.0,622.0,1654.0,,124.0,,,13.0,13957.0,,,24704.0,8689.0,,149.0,483.0,,53.0,,25305.0,10.0,35.0,48.0,,,,0.0,13418.0,0.0,83.0,7083.0,25.0,,78.0,52954.0,6.0,3.0,24.0,14.0,3946.0,150550.0,,4968.0,3.0,73.0,,134.0,151.0,,3322.0,,236.0,,38729.0,7215.0,643.0,1681.0,8654.0,12.0,3.0,281.0,3997.0,449.0,4660.0,159.0,6.0,,,93.0,31.0,42.0,150252.0,,,46.0,4074.0,707.0,77633.0,66.0,20.0,76687.0,,0.0,,16.0,,45.0,6.0,,,367.0,14.0,2679.0,80.0,5.0,0.0,384.0,168.0,8.0,201.0,81.0,201.0,920.0,13356.0,298.0,35561.0,7097.0,2378.0,3372.0,9965.0,,1928.0,33965.0,581.0,77207.0,,267.0,,655.0,2.0,,2722.0,,,31.0,,732.0,,,44.0,326.0,,,3161.0,19.0,,97.0,,,,32.0,80.0,,0.0,13.0,51.0,,17809.0,380.0,,0.0,1030.0,718.0,707.0,,,22.0,,3157.0,20695.0,242.0,3209.0,153.0,15.0,1122.0,,3641.0,,,14.0,,,301.0,55.0,99.0,1091.0,2357.0,2379.0,284.0,56568.0,2479.0,,44.0,77.0,3944.0,,,497.0,,0.0,2496.0,15210.0,,,38.0,94.0,37.0,0.0,5.0,,5.0,3.0,151.0,974.0,222.0,,0.0,79.0,571.0,,,4.0,24.0,27874.0,14638.0,637.0,,6.0,13.0,3.0,378.0,117.0,1.0,13322.0,5560.0,836.0,3421.0,,183.0,1131.0,,25.0,3.0,1255.0,482.0,4735.0,,,,111.0,,3.0,160605.0,,,785521.0,1124.0,407399.0,,0.0,14161.0,,,,10008.0,,,9.0,
1962,188.0,672.0,1546.0,,322.0,,,28.0,14643.0,,,25883.0,9246.0,,198.0,434.0,,71.0,,26757.0,19.0,37.0,43.0,,,,0.0,14643.0,1.0,101.0,8382.0,23.0,12.0,84.0,56500.0,5.0,3.0,20.0,23.0,4561.0,120087.0,,5302.0,3.0,65.0,,150.0,160.0,,3864.0,,247.0,,41272.0,8378.0,593.0,2059.0,10070.0,13.0,3.0,339.0,4392.0,427.0,5071.0,177.0,6.0,,,108.0,32.0,13.0,159755.0,,,63.0,4584.0,1041.0,81322.0,74.0,19.0,81458.0,,0.0,,13.0,,24.0,7.0,,,391.0,15.0,2772.0,72.0,7.0,0.0,377.0,180.0,11.0,185.0,83.0,191.0,1005.0,13788.0,327.0,39124.0,6271.0,2463.0,3578.0,10216.0,,2166.0,39939.0,578.0,79962.0,,286.0,,716.0,3.0,,3897.0,,,36.0,,779.0,,,69.0,286.0,,,3150.0,26.0,,108.0,,,,38.0,90.0,,0.0,17.0,69.0,,17401.0,538.0,,1.0,840.0,542.0,786.0,,,24.0,,3467.0,22732.0,154.0,3057.0,180.0,18.0,1140.0,,3839.0,,,14.0,,,325.0,54.0,107.0,1111.0,2719.0,2822.0,300.0,59126.0,2537.0,,52.0,79.0,4712.0,,,490.0,,0.0,2411.0,17420.0,,23.0,,113.0,54.0,0.0,5.0,,5.0,3.0,139.0,1706.0,222.0,,0.0,89.0,703.0,,,4.0,29.0,28843.0,16377.0,699.0,,4.0,9.0,3.0,405.0,135.0,,13997.0,6587.0,874.0,3868.0,,198.0,1373.0,,24.0,3.0,1974.0,490.0,5899.0,,,,117.0,,5.0,161811.0,,,814619.0,1094.0,427584.0,,11.0,14755.0,,,,10270.0,,,11.0,
1963,193.0,568.0,1480.0,,314.0,,,23.0,13658.0,,,27551.0,10088.0,,193.0,326.0,,52.0,,28847.0,17.0,33.0,41.0,,,,0.0,15167.0,1.0,97.0,9384.0,24.0,13.0,106.0,57570.0,4.0,3.0,20.0,25.0,4733.0,119088.0,,5797.0,3.0,64.0,,164.0,170.0,,3556.0,,269.0,,43415.0,8962.0,626.0,1919.0,11101.0,18.0,4.0,341.0,5049.0,490.0,5878.0,307.0,7.0,,,115.0,34.0,13.0,174409.0,,,66.0,5279.0,774.0,83680.0,152.0,22.0,91088.0,,0.0,,18.0,,20.0,8.0,,,470.0,15.0,3343.0,90.0,4.0,0.0,415.0,190.0,13.0,168.0,68.0,194.0,1159.0,15348.0,356.0,42019.0,6213.0,2562.0,3671.0,11274.0,,2239.0,44936.0,654.0,88689.0,,333.0,,779.0,5.0,,4643.0,,,40.0,,826.0,,,97.0,399.0,,,3122.0,29.0,,126.0,,,,48.0,112.0,,0.0,24.0,57.0,,18097.0,437.0,,1.0,1080.0,453.0,719.0,,,27.0,,3321.0,24878.0,169.0,3335.0,230.0,24.0,1459.0,,4086.0,,,15.0,,,323.0,70.0,112.0,1355.0,2791.0,3132.0,331.0,63054.0,2734.0,,1674.0,82.0,5755.0,,,568.0,,0.0,2318.0,18961.0,,23.0,,117.0,54.0,0.0,6.0,,6.0,2.0,182.0,1894.0,235.0,,2.0,101.0,927.0,,,4.0,28.0,29950.0,16041.0,691.0,,5.0,10.0,4.0,458.0,145.0,,15100.0,7937.0,985.0,4126.0,,210.0,1519.0,,29.0,3.0,357.0,531.0,6182.0,,,,118.0,,6.0,164664.0,,,850622.0,1178.0,458556.0,,9.0,15327.0,,,,11425.0,,,9.0,
1964,229.0,550.0,1541.0,,334.0,,,25.0,15197.0,,,29719.0,10620.0,,296.0,436.0,,49.0,,28269.0,23.0,39.0,55.0,,,,0.0,15472.0,2.0,93.0,11689.0,30.0,13.0,93.0,64849.0,8.0,3.0,20.0,27.0,4779.0,119150.0,,5920.0,3.0,73.0,,184.0,208.0,,3898.0,,273.0,,45183.0,9724.0,539.0,2105.0,11778.0,23.0,4.0,477.0,5191.0,585.0,6960.0,336.0,7.0,,,111.0,33.0,3.0,178232.0,,,116.0,6232.0,964.0,86254.0,216.0,27.0,94165.0,,0.0,,18.0,,52.0,8.0,,,450.0,15.0,3606.0,86.0,6.0,0.0,483.0,191.0,16.0,177.0,82.0,197.0,1152.0,17017.0,357.0,41082.0,6107.0,2475.0,3881.0,12970.0,,2495.0,47984.0,1109.0,97987.0,,339.0,,771.0,5.0,,6909.0,,,47.0,,891.0,,,132.0,181.0,,,3356.0,35.0,,132.0,90.0,,,48.0,136.0,,0.0,32.0,84.0,,20256.0,558.0,,2.0,1206.0,584.0,780.0,,8.0,41.0,,3229.0,26416.0,300.0,3574.0,259.0,26.0,1984.0,,4415.0,,3.0,16.0,,,339.0,73.0,118.0,1752.0,3345.0,3501.0,404.0,66298.0,3006.0,,1711.0,92.0,6059.0,,,1113.0,,0.0,,19666.0,,10.0,,125.0,58.0,0.0,6.0,,7.0,3.0,210.0,1922.0,252.0,,2.0,83.0,1010.0,,,5.0,37.0,32631.0,17565.0,620.0,,5.0,13.0,5.0,507.0,165.0,3.0,16480.0,7681.0,1191.0,4617.0,,274.0,2040.0,,36.0,3.0,1035.0,752.0,7182.0,,,,134.0,,5.0,165900.0,,,887918.0,1243.0,487675.0,,17.0,15436.0,,,,12944.0,,894.0,8.0,1220.0
1965,275.0,593.0,1799.0,,324.0,,,41.0,16053.0,,,32988.0,10414.0,,359.0,335.0,,56.0,,28754.0,23.0,41.0,49.0,,,,0.0,15380.0,2.0,91.0,12631.0,28.0,10.0,110.0,68763.0,7.0,3.0,24.0,29.0,4845.0,129799.0,,6241.0,4.0,67.0,,231.0,320.0,,3984.0,,314.0,,44026.0,12072.0,674.0,2250.0,12091.0,33.0,4.0,422.0,5447.0,621.0,7538.0,284.0,8.0,,,176.0,37.0,3.0,177427.0,,,94.0,6907.0,1044.0,84654.0,163.0,28.0,95951.0,,0.0,,23.0,,59.0,8.0,,,465.0,13.0,4643.0,94.0,6.0,0.0,539.0,190.0,18.0,294.0,83.0,205.0,1311.0,16715.0,381.0,45261.0,6733.0,5267.0,3745.0,14662.0,,3530.0,51750.0,816.0,105514.0,,388.0,,673.0,3.0,,9659.0,,,49.0,,905.0,,,152.0,277.0,,,3328.0,36.0,,152.0,95.0,,,54.0,129.0,,0.0,44.0,83.0,,20520.0,534.0,,1.0,1162.0,547.0,744.0,,9.0,49.0,,2897.0,27406.0,336.0,3736.0,213.0,25.0,3208.0,,4475.0,,7.0,18.0,,,417.0,83.0,150.0,1769.0,3263.0,3813.0,412.0,67418.0,3163.0,,1716.0,85.0,6819.0,,,1340.0,,0.0,,21468.0,,13.0,,150.0,76.0,0.0,7.0,,8.0,3.0,443.0,1151.0,462.0,,2.0,77.0,690.0,,,7.0,36.0,34977.0,19394.0,725.0,,6.0,11.0,4.0,662.0,217.0,22.0,17079.0,8282.0,1003.0,4873.0,,308.0,2032.0,,36.0,3.0,1417.0,672.0,7469.0,,,,171.0,,6.0,169790.0,,,924713.0,1506.0,517331.0,,13.0,16577.0,,,,13318.0,,1068.0,9.0,1422.0
